2025-04-18 02:00:51,262 - crypto_arbitrage - INFO - Memulai Enhanced Crypto Arbitrage Scanner...
2025-04-18 02:01:06,727 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk XEM/BTC: Binance=0.0, KuCoin=2.1e-07
2025-04-18 02:01:06,728 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk NEIRO/USDT: Binance=$7754615.47, KuCoin=$78770.57
2025-04-18 02:01:06,732 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk RSR/BTC: Binance=0.0, KuCoin=8.35e-08
2025-04-18 02:01:06,733 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk LSK/ETH: Binance=0.0, KuCoin=0.0003091
2025-04-18 02:01:06,734 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk BNB/USDC: Binance=$46653121.20, KuCoin=$12427.29
2025-04-18 02:01:06,734 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk GLM/USDT: Binance=$1316303.73, KuCoin=$21782.14
2025-04-18 02:01:06,734 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk DOT/BTC: Binance=$4.77, KuCoin=$0.12
2025-04-18 02:01:06,744 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk AUDIO/USDT: Binance=$574850.64, KuCoin=$29450.11
2025-04-18 02:01:06,746 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk ALGO/ETH: Binance=0.0, KuCoin=0.00011755
2025-04-18 02:01:06,746 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk FTT/BTC: Binance=0.0, KuCoin=9.23e-06
2025-04-18 02:01:06,746 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk CREAM/USDT: Binance=$1818024.07, KuCoin=$42197.43
2025-04-18 02:01:06,746 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk BULL/USDT: Binance=0.0, KuCoin=0.000956
2025-04-18 02:01:06,746 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk ADA/BTC: Binance=$17.62, KuCoin=$0.20
2025-04-18 02:01:06,746 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk OSMO/USDT: Binance=$381599.89, KuCoin=$11383.89
2025-04-18 02:01:06,746 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk AVAX/BTC: Binance=$12.02, KuCoin=$0.02
2025-04-18 02:01:06,746 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk KSM/BTC: Binance=$1.12, KuCoin=$0.00
2025-04-18 02:01:06,746 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk LINK/BTC: Binance=$14.74, KuCoin=$0.12
2025-04-18 02:01:06,746 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk RLC/BTC: Binance=$0.58, KuCoin=$0.00
2025-04-18 02:01:06,746 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk VOXEL/USDT: Binance=$1653204.01, KuCoin=$8030.42
2025-04-18 02:01:06,748 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk POND/BTC: Binance=$0.25, KuCoin=$0.01
2025-04-18 02:01:06,748 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk YFI/USDT: Binance=$1228817.39, KuCoin=$97589.23
2025-04-18 02:01:06,753 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk T/USDT: Binance=$1558153.01, KuCoin=$8166.18
2025-04-18 02:01:06,753 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk FLOW/USDT: Binance=$1169372.82, KuCoin=$34067.55
2025-04-18 02:01:06,759 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk MTL/BTC: Binance=$2.44, KuCoin=$0.00
2025-04-18 02:01:06,759 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk COMBO/USDT: Binance=0.0, KuCoin=0.0789
2025-04-18 02:01:06,761 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk SKL/BTC: Binance=$0.05, KuCoin=$0.00
2025-04-18 02:01:06,761 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk AGLD/USDT: Binance=$1177681.48, KuCoin=$21087.47
2025-04-18 02:01:06,761 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk GNS/USDT: Binance=$315772.91, KuCoin=$1832.56
2025-04-18 02:01:06,761 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk ONT/ETH: Binance=0.0, KuCoin=8.65e-05
2025-04-18 02:01:06,761 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk ICX/USDT: Binance=$852259.51, KuCoin=$23412.72
2025-04-18 02:01:06,762 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk BANANA/USDT: Binance=$3147109.44, KuCoin=$76319.42
2025-04-18 02:01:06,762 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk DODO/USDT: Binance=$819977.77, KuCoin=$34847.13
2025-04-18 02:01:06,762 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk CYBER/USDT: Binance=$939149.16, KuCoin=$8463.94
2025-04-18 02:01:06,762 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk GLM/BTC: Binance=$0.50, KuCoin=$0.01
2025-04-18 02:01:06,762 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk PYR/BTC: Binance=$0.40, KuCoin=$0.01
2025-04-18 02:01:06,763 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk WAN/USDT: Binance=$274853.19, KuCoin=$13107.61
2025-04-18 02:01:06,763 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk MOVR/USDT: Binance=$691564.81, KuCoin=$21491.26
2025-04-18 02:01:06,763 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk STORJ/USDT: Binance=$5566994.19, KuCoin=$91393.01
2025-04-18 02:01:06,763 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk VANRY/USDT: Binance=$1248648.89, KuCoin=$37892.54
2025-04-18 02:01:06,764 - crypto_arbitrage.arbitrage - DEBUG - Jaringan tidak kompatibel untuk VIDT/USDT
2025-04-18 02:01:06,765 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk ALGO/USDC: Binance=$3391575.87, KuCoin=$22084.66
2025-04-18 02:01:06,765 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk EOS/BTC: Binance=$3.38, KuCoin=$0.04
2025-04-18 02:01:06,765 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk ETC/USDC: Binance=0.0, KuCoin=15.1501
2025-04-18 02:01:06,765 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk DASH/BTC: Binance=$0.40, KuCoin=$0.09
2025-04-18 02:01:06,766 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk PAXG/BTC: Binance=$5.74, KuCoin=$0.35
2025-04-18 02:01:06,766 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk NEO/BTC: Binance=$5.52, KuCoin=$0.06
2025-04-18 02:01:06,766 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk REEF/BTC: Binance=0.0, KuCoin=5.93e-09
2025-04-18 02:01:06,766 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk KNC/ETH: Binance=0.0, KuCoin=0.0002119
2025-04-18 02:01:06,766 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk AMP/USDT: Binance=$1105884.33, KuCoin=$76028.58
2025-04-18 02:01:06,766 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk NMR/USDT: Binance=$1017431.55, KuCoin=$24747.90
2025-04-18 02:01:06,766 - crypto_arbitrage.arbitrage - DEBUG - Jaringan tidak kompatibel untuk STRAX/USDT
2025-04-18 02:01:06,766 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk CGPT/USDT: Binance=$1305037.89, KuCoin=$71349.57
2025-04-18 02:01:06,766 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk FLOKI/USDC: Binance=$330634.10, KuCoin=$2316.80
2025-04-18 02:01:06,766 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk ATOM/BTC: Binance=$1.88, KuCoin=$0.05
2025-04-18 02:01:06,766 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk EPIC/USDT: Binance=$905098.66, KuCoin=$3287.90
2025-04-18 02:01:06,768 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk QTUM/USDT: Binance=$1380855.80, KuCoin=$31964.75
2025-04-18 02:01:06,768 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk FET/BTC: Binance=$5.38, KuCoin=$0.10
2025-04-18 02:01:06,768 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk SXP/BTC: Binance=$0.63, KuCoin=$0.02
2025-04-18 02:01:06,768 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk SNX/USDT: Binance=$1566963.69, KuCoin=$24700.11
2025-04-18 02:01:06,786 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk SUPER/BTC: Binance=$2.62, KuCoin=$0.01
2025-04-18 02:01:06,793 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk CELO/BTC: Binance=$0.26, KuCoin=$0.01
2025-04-18 02:01:06,796 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk ATOM/ETH: Binance=$24.50, KuCoin=$1.20
2025-04-18 02:01:06,796 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk FLOW/BTC: Binance=$1.63, KuCoin=$0.00
2025-04-18 02:01:06,796 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk STG/USDT: Binance=$778865.84, KuCoin=$3231.40
2025-04-18 02:01:06,796 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk RPL/USDT: Binance=$1023313.89, KuCoin=$3932.40
2025-04-18 02:01:06,796 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk DENT/ETH: Binance=$2.47, KuCoin=$0.30
2025-04-18 02:01:06,796 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk CELR/USDT: Binance=$966816.41, KuCoin=$29240.56
2025-04-18 02:01:06,796 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk BAL/USDT: Binance=$3888841.06, KuCoin=$5319.43
2025-04-18 02:01:06,796 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk AAVE/BTC: Binance=$3.43, KuCoin=$0.04
2025-04-18 02:01:06,798 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk CTSI/BTC: Binance=$0.30, KuCoin=$0.01
2025-04-18 02:01:06,821 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk PERP/BTC: Binance=0.0, KuCoin=2.05e-06
2025-04-18 02:01:06,821 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk FXS/BTC: Binance=0.0, KuCoin=1.98e-05
2025-04-18 02:01:06,823 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk REEF/USDT: Binance=0.0, KuCoin=0.000508
2025-04-18 02:01:06,823 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk MAV/USDT: Binance=$459706.05, KuCoin=$4091.94
2025-04-18 02:01:06,823 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk HNT/USDT: Binance=0.0, KuCoin=3.553
2025-04-18 02:01:06,823 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk AUCTION/USDT: Binance=$3844965.56, KuCoin=$32340.71
2025-04-18 02:01:06,823 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk ASTR/USDT: Binance=$1582467.76, KuCoin=$88352.85
2025-04-18 02:01:06,825 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk WBTC/USDT: Binance=$8030487.38, KuCoin=$58945.73
2025-04-18 02:01:06,825 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk PORTAL/USDT: Binance=$1654422.51, KuCoin=$45357.03
2025-04-18 02:01:06,825 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk AVA/USDT: Binance=$393990.43, KuCoin=$37382.69
2025-04-18 02:01:06,825 - crypto_arbitrage.arbitrage - DEBUG - Jaringan tidak kompatibel untuk COTI/USDT
2025-04-18 02:01:06,825 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk LISTA/USDT: Binance=$3689186.71, KuCoin=$53151.49
2025-04-18 02:01:06,841 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk NEAR/BTC: Binance=$15.84, KuCoin=$0.04
2025-04-18 02:01:06,841 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk AVAX/USDC: Binance=$6316281.91, KuCoin=$22769.99
2025-04-18 02:01:06,842 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk ONT/BTC: Binance=$0.38, KuCoin=$0.29
2025-04-18 02:01:06,842 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk WIN/USDT: Binance=$312591.23, KuCoin=$59108.57
2025-04-18 02:01:06,842 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk ALPHA/BTC: Binance=$0.20, KuCoin=$0.00
2025-04-18 02:01:06,842 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk DATA/BTC: Binance=$0.02, KuCoin=$0.00
2025-04-18 02:01:06,843 - crypto_arbitrage.arbitrage - DEBUG - Harga tidak valid untuk BTCUP/USDT: Binance=0.0, KuCoin=44.4
2025-04-18 02:01:06,843 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk IOTX/BTC: Binance=$0.05, KuCoin=$0.30
2025-04-18 02:01:06,845 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk KAVA/USDT: Binance=$3936748.72, KuCoin=$60860.01
2025-04-18 02:01:06,845 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk DEXE/USDT: Binance=$1376782.84, KuCoin=$29923.35
2025-04-18 02:01:06,845 - crypto_arbitrage.arbitrage - DEBUG - Volume terlalu rendah untuk DIA/BTC: Binance=$0.32, KuCoin=$0.00
